item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM01707,TXN00562,PROD0425,3,1794.23,0,5382.69
ITEM01708,TXN00562,PROD0300,1,571.09,10,513.98
ITEM01709,TXN00562,PROD0288,3,4658.76,5,13277.47
ITEM01710,TXN00562,PROD0099,1,2044.77,10,1840.29
ITEM01711,TXN00562,PROD0146,3,2800.79,15,7142.01
ITEM01712,TXN00563,PROD0418,2,2430.71,15,4132.21
ITEM01713,TXN00563,PROD0216,3,1150.95,0,3452.85
ITEM01714,TXN00564,PROD0343,1,2016.03,15,1713.63
ITEM01715,TXN00564,PROD0256,3,4854.81,0,14564.43
ITEM01716,TXN00565,PROD0080,3,4004.19,5,11411.94
ITEM01717,TXN00565,PROD0021,3,1341.19,5,3822.39
ITEM01718,TXN00565,PROD0242,2,3036.33,15,5161.76
ITEM01719,TXN00565,PROD0068,2,1204.61,5,2288.76
ITEM01720,TXN00565,PROD0391,3,3094.72,15,7891.54
ITEM01721,TXN00566,PROD0211,2,2311.18,10,4160.12
ITEM01722,TXN00566,PROD0359,3,2925.42,15,7459.82
ITEM01723,TXN00566,PROD0309,2,4724.52,10,8504.14
ITEM01724,TXN00567,PROD0157,1,4420.91,5,4199.86
ITEM01725,TXN00567,PROD0234,3,2318.69,15,5912.66
ITEM01726,TXN00568,PROD0006,1,207.3,15,176.21
ITEM01727,TXN00569,PROD0149,3,3429.56,10,9259.81
ITEM01728,TXN00570,PROD0031,3,1560.88,15,3980.24
ITEM01729,TXN00570,PROD0360,2,3371.09,5,6405.07
ITEM01730,TXN00570,PROD0202,2,3157.59,15,5367.9
ITEM01731,TXN00571,PROD0207,1,289.05,15,245.69
ITEM01732,TXN00572,PROD0303,3,1070.92,10,2891.48
ITEM01733,TXN00572,PROD0311,2,1042.3,10,1876.14
ITEM01734,TXN00572,PROD0322,2,1812.25,5,3443.27
ITEM01735,TXN00573,PROD0251,3,3120.09,10,8424.24
ITEM01736,TXN00573,PROD0224,1,3676.12,5,3492.31
ITEM01737,TXN00573,PROD0079,3,301.71,15,769.36
ITEM01738,TXN00574,PROD0376,2,4179.21,0,8358.42
ITEM01739,TXN00574,PROD0365,2,2876.97,10,5178.55
ITEM01740,TXN00575,PROD0400,2,4211.47,5,8001.79
ITEM01741,TXN00576,PROD0054,1,3065.87,5,2912.58
ITEM01742,TXN00577,PROD0433,3,1856.48,5,5290.97
ITEM01743,TXN00577,PROD0086,3,4544.54,10,12270.26
ITEM01744,TXN00577,PROD0329,3,4463.53,15,11382.0
ITEM01745,TXN00577,PROD0379,2,4357.01,10,7842.62
ITEM01746,TXN00577,PROD0063,1,3507.84,5,3332.45
ITEM01747,TXN00578,PROD0023,1,4696.86,5,4462.02
ITEM01748,TXN00578,PROD0032,1,2407.07,15,2046.01
ITEM01749,TXN00579,PROD0221,2,2179.54,15,3705.22
ITEM01750,TXN00579,PROD0110,1,746.13,5,708.82
ITEM01751,TXN00579,PROD0266,1,2448.55,15,2081.27
ITEM01752,TXN00579,PROD0291,1,3207.09,15,2726.03
ITEM01753,TXN00580,PROD0250,2,1214.02,0,2428.04
ITEM01754,TXN00580,PROD0277,3,1323.41,0,3970.23
ITEM01755,TXN00581,PROD0392,2,1616.75,5,3071.82
ITEM01756,TXN00581,PROD0033,2,1643.68,10,2958.62
ITEM01757,TXN00581,PROD0337,1,1667.87,10,1501.08
ITEM01758,TXN00581,PROD0180,2,644.75,15,1096.08
ITEM01759,TXN00581,PROD0109,1,1268.44,0,1268.44
ITEM01760,TXN00582,PROD0421,3,559.75,5,1595.29
ITEM01761,TXN00582,PROD0369,3,2769.83,5,7894.02
ITEM01762,TXN00582,PROD0425,1,1794.23,15,1525.1
ITEM01763,TXN00582,PROD0442,3,4154.23,15,10593.29
ITEM01764,TXN00582,PROD0259,1,570.12,5,541.61
ITEM01765,TXN00583,PROD0218,1,3295.69,0,3295.69
ITEM01766,TXN00583,PROD0403,3,220.81,5,629.31
ITEM01767,TXN00583,PROD0138,2,4023.41,5,7644.48
ITEM01768,TXN00583,PROD0230,3,1737.86,15,4431.54
ITEM01769,TXN00584,PROD0327,3,4407.19,0,13221.57
ITEM01770,TXN00584,PROD0006,2,207.3,15,352.41
ITEM01771,TXN00585,PROD0146,2,2800.79,15,4761.34
ITEM01772,TXN00585,PROD0490,3,1961.47,10,5295.97
ITEM01773,TXN00585,PROD0138,1,4023.41,15,3419.9
ITEM01774,TXN00586,PROD0464,1,2826.28,5,2684.97
ITEM01775,TXN00586,PROD0175,2,462.51,0,925.02
ITEM01776,TXN00586,PROD0250,2,1214.02,15,2063.83
ITEM01777,TXN00586,PROD0158,1,3530.91,15,3001.27
ITEM01778,TXN00586,PROD0302,1,2324.31,15,1975.66
ITEM01779,TXN00587,PROD0151,2,2837.97,10,5108.35
ITEM01780,TXN00588,PROD0307,1,3170.57,0,3170.57
ITEM01781,TXN00589,PROD0322,2,1812.25,10,3262.05
ITEM01782,TXN00590,PROD0007,2,4206.38,15,7150.85
ITEM01783,TXN00590,PROD0454,2,2313.12,5,4394.93
ITEM01784,TXN00590,PROD0095,2,3399.07,5,6458.23
ITEM01785,TXN00590,PROD0064,2,2955.41,10,5319.74
ITEM01786,TXN00591,PROD0440,3,1372.91,10,3706.86
ITEM01787,TXN00591,PROD0483,1,2006.65,10,1805.99
ITEM01788,TXN00591,PROD0187,1,2737.89,15,2327.21
ITEM01789,TXN00591,PROD0424,2,2438.54,0,4877.08
ITEM01790,TXN00592,PROD0319,1,3685.54,15,3132.71
ITEM01791,TXN00592,PROD0375,1,456.77,0,456.77
ITEM01792,TXN00592,PROD0308,3,4901.25,10,13233.38
ITEM01793,TXN00592,PROD0087,3,4042.26,10,10914.1
ITEM01794,TXN00593,PROD0265,2,2574.89,5,4892.29
ITEM01795,TXN00593,PROD0464,2,2826.28,0,5652.56
ITEM01796,TXN00593,PROD0244,3,3969.64,0,11908.92
ITEM01797,TXN00594,PROD0435,1,1449.33,10,1304.4
ITEM01798,TXN00595,PROD0120,2,4846.03,5,9207.46
ITEM01799,TXN00595,PROD0425,1,1794.23,10,1614.81
ITEM01800,TXN00595,PROD0322,1,1812.25,15,1540.41
ITEM01801,TXN00595,PROD0033,3,1643.68,0,4931.04
ITEM01802,TXN00595,PROD0161,2,3699.91,0,7399.82
ITEM01803,TXN00596,PROD0461,1,2010.34,10,1809.31
ITEM01804,TXN00596,PROD0116,3,3742.04,5,10664.81
ITEM01805,TXN00596,PROD0004,1,4518.03,15,3840.33
ITEM01806,TXN00597,PROD0453,1,1669.73,5,1586.24
ITEM01807,TXN00598,PROD0300,1,571.09,15,485.43
ITEM01808,TXN00598,PROD0099,1,2044.77,0,2044.77
ITEM01809,TXN00598,PROD0381,1,449.69,5,427.21
ITEM01810,TXN00598,PROD0168,2,1013.19,5,1925.06
ITEM01811,TXN00598,PROD0230,2,1737.86,10,3128.15
ITEM01812,TXN00599,PROD0330,2,4765.82,5,9055.06
ITEM01813,TXN00599,PROD0066,2,202.96,15,345.03
ITEM01814,TXN00599,PROD0197,1,3260.95,0,3260.95
ITEM01815,TXN00600,PROD0011,1,2407.94,15,2046.75
ITEM01816,TXN00600,PROD0475,3,738.19,5,2103.84
ITEM01817,TXN00601,PROD0020,3,4378.58,5,12478.95
ITEM01818,TXN00602,PROD0349,1,1676.44,5,1592.62
ITEM01819,TXN00602,PROD0125,3,2638.62,0,7915.86
ITEM01820,TXN00602,PROD0269,1,3293.05,5,3128.4
ITEM01821,TXN00602,PROD0152,1,4687.53,0,4687.53
ITEM01822,TXN00603,PROD0304,3,4126.57,0,12379.71
ITEM01823,TXN00604,PROD0358,1,3176.93,10,2859.24
ITEM01824,TXN00604,PROD0125,1,2638.62,0,2638.62
ITEM01825,TXN00604,PROD0001,2,2214.37,5,4207.3
ITEM01826,TXN00604,PROD0029,1,2161.47,5,2053.4
ITEM01827,TXN00604,PROD0398,3,2199.85,5,6269.57
ITEM01828,TXN00605,PROD0121,3,717.2,15,1828.86
ITEM01829,TXN00605,PROD0063,1,3507.84,10,3157.06
ITEM01830,TXN00606,PROD0308,3,4901.25,15,12498.19
ITEM01831,TXN00606,PROD0335,3,4445.98,10,12004.15
ITEM01832,TXN00606,PROD0334,3,1697.84,5,4838.84
ITEM01833,TXN00606,PROD0061,2,827.83,15,1407.31
ITEM01834,TXN00607,PROD0434,1,1359.55,15,1155.62
ITEM01835,TXN00607,PROD0382,3,1474.67,0,4424.01
ITEM01836,TXN00607,PROD0345,3,3420.68,15,8722.73
ITEM01837,TXN00607,PROD0061,1,827.83,15,703.66
ITEM01838,TXN00608,PROD0153,3,1460.77,0,4382.31
ITEM01839,TXN00609,PROD0472,1,3569.65,15,3034.2
ITEM01840,TXN00609,PROD0123,2,3636.67,5,6909.67
ITEM01841,TXN00609,PROD0378,3,286.19,10,772.71
ITEM01842,TXN00610,PROD0208,1,3526.33,10,3173.7
ITEM01843,TXN00610,PROD0413,2,1744.08,5,3313.75
ITEM01844,TXN00610,PROD0178,2,4663.08,5,8859.85
ITEM01845,TXN00610,PROD0362,2,2309.76,10,4157.57
ITEM01846,TXN00610,PROD0419,2,1778.33,15,3023.16
ITEM01847,TXN00611,PROD0083,3,3774.12,0,11322.36
ITEM01848,TXN00611,PROD0370,3,4259.23,15,10861.04
ITEM01849,TXN00611,PROD0302,2,2324.31,5,4416.19
ITEM01850,TXN00612,PROD0266,3,2448.55,15,6243.8
ITEM01851,TXN00612,PROD0330,3,4765.82,0,14297.46
ITEM01852,TXN00612,PROD0320,1,4260.47,5,4047.45
ITEM01853,TXN00613,PROD0233,3,4462.16,15,11378.51
ITEM01854,TXN00613,PROD0155,3,1070.56,15,2729.93
ITEM01855,TXN00614,PROD0484,3,849.36,10,2293.27
ITEM01856,TXN00615,PROD0243,1,1403.1,5,1332.94
ITEM01857,TXN00615,PROD0355,3,4633.91,5,13206.64
ITEM01858,TXN00615,PROD0076,2,668.63,0,1337.26
ITEM01859,TXN00615,PROD0278,3,4284.37,10,11567.8
ITEM01860,TXN00615,PROD0156,1,2624.65,15,2230.95
ITEM01861,TXN00616,PROD0055,3,2000.53,15,5101.35
ITEM01862,TXN00616,PROD0143,1,3702.48,5,3517.36
ITEM01863,TXN00616,PROD0003,3,1060.22,5,3021.63
ITEM01864,TXN00616,PROD0428,1,2976.13,15,2529.71
ITEM01865,TXN00616,PROD0486,1,1794.9,5,1705.15
ITEM01866,TXN00617,PROD0430,1,2905.87,0,2905.87
ITEM01867,TXN00617,PROD0385,3,1482.05,0,4446.15
ITEM01868,TXN00617,PROD0319,2,3685.54,10,6633.97
ITEM01869,TXN00617,PROD0145,3,665.18,15,1696.21
ITEM01870,TXN00617,PROD0121,1,717.2,0,717.2
ITEM01871,TXN00618,PROD0309,1,4724.52,15,4015.84
ITEM01872,TXN00618,PROD0429,2,2116.3,5,4020.97
ITEM01873,TXN00618,PROD0378,3,286.19,0,858.57
ITEM01874,TXN00618,PROD0494,2,2574.51,5,4891.57
ITEM01875,TXN00618,PROD0025,3,1659.12,15,4230.76
ITEM01876,TXN00619,PROD0028,2,4940.49,5,9386.93
ITEM01877,TXN00619,PROD0430,3,2905.87,10,7845.85
ITEM01878,TXN00620,PROD0488,1,990.19,0,990.19
ITEM01879,TXN00620,PROD0365,1,2876.97,15,2445.42
ITEM01880,TXN00620,PROD0481,3,4908.09,15,12515.63
ITEM01881,TXN00621,PROD0298,2,2139.44,15,3637.05
ITEM01882,TXN00621,PROD0449,1,970.54,15,824.96
ITEM01883,TXN00622,PROD0321,2,3228.97,10,5812.15
ITEM01884,TXN00622,PROD0430,1,2905.87,0,2905.87
ITEM01885,TXN00622,PROD0100,2,3179.0,15,5404.3
ITEM01886,TXN00622,PROD0130,1,1841.19,5,1749.13
ITEM01887,TXN00622,PROD0359,3,2925.42,15,7459.82
ITEM01888,TXN00623,PROD0237,2,2812.95,10,5063.31
ITEM01889,TXN00623,PROD0346,2,3057.87,5,5809.95
ITEM01890,TXN00623,PROD0021,3,1341.19,0,4023.57
ITEM01891,TXN00624,PROD0446,2,1434.11,5,2724.81
ITEM01892,TXN00625,PROD0030,3,3118.75,5,8888.44
ITEM01893,TXN00625,PROD0253,3,4165.01,10,11245.53
ITEM01894,TXN00625,PROD0480,3,461.5,15,1176.83
ITEM01895,TXN00626,PROD0031,3,1560.88,15,3980.24
ITEM01896,TXN00626,PROD0422,2,4459.05,15,7580.39
ITEM01897,TXN00626,PROD0348,1,358.08,5,340.18
ITEM01898,TXN00627,PROD0122,1,4196.99,15,3567.44
ITEM01899,TXN00627,PROD0045,1,1258.51,5,1195.58
ITEM01900,TXN00628,PROD0456,2,2070.59,15,3520.0
ITEM01901,TXN00628,PROD0235,1,4048.57,0,4048.57
ITEM01902,TXN00628,PROD0072,3,3741.8,0,11225.4
ITEM01903,TXN00628,PROD0283,3,3224.67,10,8706.61
ITEM01904,TXN00629,PROD0249,2,4752.44,15,8079.15
ITEM01905,TXN00629,PROD0169,1,2256.04,0,2256.04
ITEM01906,TXN00630,PROD0327,3,4407.19,0,13221.57
ITEM01907,TXN00630,PROD0186,3,2563.38,10,6921.13
ITEM01908,TXN00631,PROD0178,3,4663.08,15,11890.85
ITEM01909,TXN00631,PROD0133,2,2145.8,0,4291.6
ITEM01910,TXN00631,PROD0190,2,3383.15,10,6089.67
ITEM01911,TXN00631,PROD0198,3,4945.72,0,14837.16
ITEM01912,TXN00632,PROD0275,2,3957.21,15,6727.26
ITEM01913,TXN00632,PROD0257,2,4215.21,15,7165.86
ITEM01914,TXN00632,PROD0430,3,2905.87,5,8281.73
ITEM01915,TXN00633,PROD0214,3,4789.3,15,12212.72
ITEM01916,TXN00633,PROD0339,1,2312.94,10,2081.65
ITEM01917,TXN00633,PROD0229,1,243.24,15,206.75
ITEM01918,TXN00634,PROD0348,3,358.08,15,913.1
ITEM01919,TXN00634,PROD0472,2,3569.65,15,6068.4
ITEM01920,TXN00634,PROD0187,1,2737.89,15,2327.21
ITEM01921,TXN00635,PROD0210,3,1043.53,5,2974.06
ITEM01922,TXN00635,PROD0372,2,2494.39,0,4988.78
ITEM01923,TXN00635,PROD0028,3,4940.49,10,13339.32
ITEM01924,TXN00635,PROD0160,3,2219.79,15,5660.46
ITEM01925,TXN00635,PROD0355,1,4633.91,15,3938.82
ITEM01926,TXN00636,PROD0283,1,3224.67,5,3063.44
ITEM01927,TXN00637,PROD0382,3,1474.67,15,3760.41
ITEM01928,TXN00637,PROD0334,1,1697.84,0,1697.84
ITEM01929,TXN00637,PROD0440,1,1372.91,15,1166.97
ITEM01930,TXN00637,PROD0029,3,2161.47,5,6160.19
ITEM01931,TXN00638,PROD0165,1,3504.45,15,2978.78
ITEM01932,TXN00638,PROD0367,2,1647.43,0,3294.86
ITEM01933,TXN00639,PROD0127,1,2716.59,15,2309.1
ITEM01934,TXN00640,PROD0160,1,2219.79,15,1886.82
ITEM01935,TXN00640,PROD0152,1,4687.53,0,4687.53
ITEM01936,TXN00641,PROD0317,1,3915.96,5,3720.16
ITEM01937,TXN00641,PROD0495,2,2843.16,15,4833.37
ITEM01938,TXN00641,PROD0253,2,4165.01,10,7497.02
ITEM01939,TXN00641,PROD0280,1,2964.56,15,2519.88
ITEM01940,TXN00641,PROD0350,3,1175.41,0,3526.23
ITEM01941,TXN00642,PROD0297,1,4117.79,10,3706.01
ITEM01942,TXN00642,PROD0325,3,3154.52,5,8990.38
ITEM01943,TXN00643,PROD0487,1,1451.41,5,1378.84
ITEM01944,TXN00643,PROD0019,2,3628.97,0,7257.94
ITEM01945,TXN00644,PROD0152,2,4687.53,10,8437.55
ITEM01946,TXN00645,PROD0194,3,4741.64,5,13513.67
ITEM01947,TXN00646,PROD0063,3,3507.84,0,10523.52
ITEM01948,TXN00646,PROD0479,2,1819.26,5,3456.59
ITEM01949,TXN00647,PROD0265,1,2574.89,5,2446.15
ITEM01950,TXN00647,PROD0168,1,1013.19,5,962.53
ITEM01951,TXN00647,PROD0042,1,2385.5,5,2266.22
ITEM01952,TXN00647,PROD0253,2,4165.01,5,7913.52
ITEM01953,TXN00647,PROD0087,3,4042.26,0,12126.78
ITEM01954,TXN00648,PROD0381,2,449.69,0,899.38
ITEM01955,TXN00648,PROD0413,1,1744.08,10,1569.67
ITEM01956,TXN00648,PROD0181,2,4614.54,15,7844.72
ITEM01957,TXN00648,PROD0161,2,3699.91,0,7399.82
ITEM01958,TXN00648,PROD0140,1,3750.35,10,3375.32
ITEM01959,TXN00649,PROD0459,3,2495.17,0,7485.51
ITEM01960,TXN00649,PROD0126,3,3122.0,0,9366.0
ITEM01961,TXN00649,PROD0092,1,1397.12,10,1257.41
ITEM01962,TXN00649,PROD0195,2,2041.33,0,4082.66
ITEM01963,TXN00649,PROD0146,3,2800.79,0,8402.37
ITEM01964,TXN00650,PROD0242,3,3036.33,10,8198.09
ITEM01965,TXN00650,PROD0430,3,2905.87,5,8281.73
ITEM01966,TXN00650,PROD0462,1,3797.62,0,3797.62
ITEM01967,TXN00650,PROD0467,3,4744.56,5,13522.0
ITEM01968,TXN00651,PROD0265,2,2574.89,0,5149.78
ITEM01969,TXN00651,PROD0320,1,4260.47,0,4260.47
ITEM01970,TXN00651,PROD0212,1,3257.11,10,2931.4
ITEM01971,TXN00651,PROD0167,3,1140.8,15,2909.04
ITEM01972,TXN00651,PROD0021,2,1341.19,10,2414.14
ITEM01973,TXN00652,PROD0197,3,3260.95,15,8315.42
ITEM01974,TXN00653,PROD0350,3,1175.41,5,3349.92
ITEM01975,TXN00653,PROD0233,1,4462.16,5,4239.05
ITEM01976,TXN00654,PROD0402,3,4535.82,15,11566.34
ITEM01977,TXN00654,PROD0323,3,4775.3,0,14325.9
ITEM01978,TXN00654,PROD0085,3,3489.12,5,9943.99
ITEM01979,TXN00654,PROD0248,2,1921.35,10,3458.43
ITEM01980,TXN00655,PROD0028,3,4940.49,15,12598.25
ITEM01981,TXN00656,PROD0044,1,1535.98,0,1535.98
ITEM01982,TXN00656,PROD0349,1,1676.44,0,1676.44
ITEM01983,TXN00656,PROD0080,2,4004.19,5,7607.96
ITEM01984,TXN00656,PROD0007,3,4206.38,15,10726.27
ITEM01985,TXN00656,PROD0078,1,3669.03,10,3302.13
ITEM01986,TXN00657,PROD0235,1,4048.57,5,3846.14
ITEM01987,TXN00657,PROD0363,1,4831.59,5,4590.01
ITEM01988,TXN00657,PROD0306,1,855.93,10,770.34
ITEM01989,TXN00657,PROD0304,3,4126.57,10,11141.74
ITEM01990,TXN00658,PROD0052,2,4442.72,10,7996.9
ITEM01991,TXN00659,PROD0398,2,2199.85,15,3739.74
ITEM01992,TXN00659,PROD0164,3,4671.46,5,13313.66
ITEM01993,TXN00659,PROD0201,3,3563.81,5,10156.86
ITEM01994,TXN00659,PROD0177,3,1379.12,15,3516.76
ITEM01995,TXN00659,PROD0259,3,570.12,5,1624.84
ITEM01996,TXN00660,PROD0293,1,4349.0,0,4349.0
ITEM01997,TXN00661,PROD0164,1,4671.46,10,4204.31
ITEM01998,TXN00661,PROD0042,3,2385.5,0,7156.5
ITEM01999,TXN00661,PROD0381,3,449.69,15,1146.71
ITEM02000,TXN00661,PROD0268,2,4434.92,0,8869.84
ITEM02001,TXN00661,PROD0447,1,3214.28,0,3214.28
ITEM02002,TXN00662,PROD0483,2,2006.65,0,4013.3
ITEM02003,TXN00662,PROD0330,1,4765.82,15,4050.95
ITEM02004,TXN00663,PROD0001,2,2214.37,0,4428.74
ITEM02005,TXN00663,PROD0348,2,358.08,15,608.74
ITEM02006,TXN00664,PROD0359,1,2925.42,5,2779.15
ITEM02007,TXN00664,PROD0360,3,3371.09,15,8596.28
ITEM02008,TXN00664,PROD0346,2,3057.87,10,5504.17
ITEM02009,TXN00665,PROD0060,1,3463.46,0,3463.46
ITEM02010,TXN00665,PROD0348,2,358.08,5,680.35
ITEM02011,TXN00666,PROD0171,2,252.66,0,505.32
ITEM02012,TXN00666,PROD0484,2,849.36,10,1528.85
ITEM02013,TXN00667,PROD0206,1,1562.13,0,1562.13
ITEM02014,TXN00667,PROD0367,3,1647.43,0,4942.29
ITEM02015,TXN00668,PROD0384,1,3234.42,15,2749.26
ITEM02016,TXN00668,PROD0234,1,2318.69,5,2202.76
ITEM02017,TXN00669,PROD0274,1,4302.12,10,3871.91
ITEM02018,TXN00669,PROD0289,3,3650.3,5,10403.36
ITEM02019,TXN00670,PROD0217,3,1051.91,10,2840.16
ITEM02020,TXN00670,PROD0470,3,2427.26,0,7281.78
ITEM02021,TXN00670,PROD0373,2,778.63,5,1479.4
ITEM02022,TXN00670,PROD0181,1,4614.54,0,4614.54
ITEM02023,TXN00671,PROD0333,1,4207.67,15,3576.52
ITEM02024,TXN00671,PROD0033,3,1643.68,5,4684.49
ITEM02025,TXN00672,PROD0001,1,2214.37,10,1992.93
ITEM02026,TXN00673,PROD0312,1,2389.69,15,2031.24
ITEM02027,TXN00674,PROD0129,1,2428.96,0,2428.96
ITEM02028,TXN00675,PROD0239,3,4078.23,10,11011.22
ITEM02029,TXN00675,PROD0383,3,4361.85,0,13085.55
ITEM02030,TXN00675,PROD0392,2,1616.75,5,3071.82
ITEM02031,TXN00675,PROD0493,3,560.43,15,1429.1
ITEM02032,TXN00675,PROD0415,1,3779.14,0,3779.14
ITEM02033,TXN00676,PROD0233,2,4462.16,10,8031.89
ITEM02034,TXN00676,PROD0171,1,252.66,10,227.39
ITEM02035,TXN00677,PROD0179,2,2485.5,10,4473.9
ITEM02036,TXN00677,PROD0302,1,2324.31,0,2324.31
ITEM02037,TXN00678,PROD0134,1,3677.5,10,3309.75
ITEM02038,TXN00678,PROD0418,3,2430.71,10,6562.92
ITEM02039,TXN00678,PROD0194,3,4741.64,15,12091.18
ITEM02040,TXN00679,PROD0089,1,3277.86,15,2786.18
ITEM02041,TXN00679,PROD0131,3,3458.16,0,10374.48
ITEM02042,TXN00679,PROD0268,1,4434.92,10,3991.43
ITEM02043,TXN00679,PROD0256,1,4854.81,10,4369.33
ITEM02044,TXN00679,PROD0406,2,2679.48,15,4555.12
ITEM02045,TXN00680,PROD0330,2,4765.82,15,8101.89
ITEM02046,TXN00680,PROD0204,3,2758.75,0,8276.25
ITEM02047,TXN00681,PROD0262,1,1296.81,10,1167.13
ITEM02048,TXN00681,PROD0116,3,3742.04,5,10664.81
ITEM02049,TXN00681,PROD0326,2,1998.17,10,3596.71
ITEM02050,TXN00681,PROD0297,2,4117.79,15,7000.24
ITEM02051,TXN00681,PROD0267,2,4195.47,10,7551.85
ITEM02052,TXN00682,PROD0207,1,289.05,0,289.05
ITEM02053,TXN00682,PROD0235,2,4048.57,0,8097.14
ITEM02054,TXN00682,PROD0405,3,4559.2,0,13677.6
ITEM02055,TXN00683,PROD0463,3,4604.76,5,13123.57
ITEM02056,TXN00683,PROD0178,2,4663.08,0,9326.16
ITEM02057,TXN00683,PROD0324,1,2078.98,5,1975.03
ITEM02058,TXN00683,PROD0100,2,3179.0,15,5404.3
ITEM02059,TXN00684,PROD0110,2,746.13,15,1268.42
ITEM02060,TXN00685,PROD0024,2,1151.52,0,2303.04
ITEM02061,TXN00685,PROD0278,1,4284.37,5,4070.15
ITEM02062,TXN00685,PROD0297,1,4117.79,5,3911.9
ITEM02063,TXN00685,PROD0037,2,2317.95,15,3940.51
ITEM02064,TXN00686,PROD0240,2,2340.29,10,4212.52
ITEM02065,TXN00686,PROD0165,3,3504.45,5,9987.68
ITEM02066,TXN00686,PROD0421,2,559.75,10,1007.55
ITEM02067,TXN00686,PROD0284,3,2274.31,15,5799.49
ITEM02068,TXN00686,PROD0115,1,3790.34,0,3790.34
ITEM02069,TXN00687,PROD0272,3,888.99,10,2400.27
ITEM02070,TXN00687,PROD0019,2,3628.97,5,6895.04
ITEM02071,TXN00687,PROD0351,3,746.9,5,2128.66
ITEM02072,TXN00687,PROD0036,3,1190.31,10,3213.84
ITEM02073,TXN00688,PROD0273,2,2604.21,15,4427.16
ITEM02074,TXN00688,PROD0412,3,2293.35,5,6536.05
ITEM02075,TXN00688,PROD0110,2,746.13,10,1343.03
ITEM02076,TXN00688,PROD0148,3,4152.61,15,10589.16
ITEM02077,TXN00689,PROD0376,1,4179.21,10,3761.29
ITEM02078,TXN00690,PROD0101,2,1752.08,10,3153.74
ITEM02079,TXN00690,PROD0082,3,3799.82,0,11399.46
ITEM02080,TXN00690,PROD0146,1,2800.79,15,2380.67
ITEM02081,TXN00691,PROD0157,3,4420.91,0,13262.73
ITEM02082,TXN00691,PROD0204,1,2758.75,5,2620.81
ITEM02083,TXN00691,PROD0308,3,4901.25,0,14703.75
ITEM02084,TXN00691,PROD0293,2,4349.0,10,7828.2
ITEM02085,TXN00692,PROD0341,2,387.81,10,698.06
ITEM02086,TXN00693,PROD0231,3,4466.13,15,11388.63
ITEM02087,TXN00693,PROD0105,2,3386.98,0,6773.96
ITEM02088,TXN00693,PROD0043,2,4289.36,10,7720.85
ITEM02089,TXN00693,PROD0373,3,778.63,5,2219.1
ITEM02090,TXN00693,PROD0141,1,1174.67,15,998.47
ITEM02091,TXN00694,PROD0415,3,3779.14,5,10770.55
ITEM02092,TXN00694,PROD0020,1,4378.58,10,3940.72
ITEM02093,TXN00695,PROD0038,1,934.05,0,934.05
ITEM02094,TXN00695,PROD0391,2,3094.72,10,5570.5
ITEM02095,TXN00695,PROD0092,2,1397.12,15,2375.1
ITEM02096,TXN00695,PROD0134,1,3677.5,10,3309.75
ITEM02097,TXN00696,PROD0141,3,1174.67,5,3347.81
ITEM02098,TXN00696,PROD0121,3,717.2,10,1936.44
ITEM02099,TXN00696,PROD0050,2,4680.57,15,7956.97
ITEM02100,TXN00697,PROD0225,2,394.14,0,788.28
ITEM02101,TXN00697,PROD0197,3,3260.95,15,8315.42
ITEM02102,TXN00697,PROD0177,3,1379.12,15,3516.76
ITEM02103,TXN00698,PROD0223,3,3312.69,15,8447.36
ITEM02104,TXN00698,PROD0410,3,1240.54,15,3163.38
ITEM02105,TXN00698,PROD0496,1,2262.17,10,2035.95
ITEM02106,TXN00698,PROD0440,1,1372.91,5,1304.26
ITEM02107,TXN00699,PROD0221,1,2179.54,10,1961.59
ITEM02108,TXN00699,PROD0259,1,570.12,10,513.11
ITEM02109,TXN00699,PROD0163,1,4052.5,10,3647.25
ITEM02110,TXN00700,PROD0036,1,1190.31,0,1190.31
ITEM02111,TXN00700,PROD0203,2,1193.58,5,2267.8
ITEM02112,TXN00700,PROD0312,3,2389.69,10,6452.16
ITEM02113,TXN00700,PROD0151,3,2837.97,5,8088.21
ITEM02114,TXN00700,PROD0351,2,746.9,15,1269.73
ITEM02115,TXN00701,PROD0009,2,992.31,0,1984.62
ITEM02116,TXN00702,PROD0239,2,4078.23,0,8156.46
ITEM02117,TXN00702,PROD0249,1,4752.44,0,4752.44
ITEM02118,TXN00702,PROD0314,1,255.28,10,229.75
ITEM02119,TXN00702,PROD0022,1,3915.76,5,3719.97
ITEM02120,TXN00703,PROD0058,3,2709.86,5,7723.1
ITEM02121,TXN00703,PROD0422,2,4459.05,5,8472.19
ITEM02122,TXN00703,PROD0312,2,2389.69,15,4062.47
ITEM02123,TXN00704,PROD0322,1,1812.25,15,1540.41
ITEM02124,TXN00704,PROD0396,3,472.0,10,1274.4
ITEM02125,TXN00705,PROD0180,1,644.75,10,580.27
ITEM02126,TXN00705,PROD0453,1,1669.73,15,1419.27
ITEM02127,TXN00705,PROD0061,3,827.83,5,2359.32
ITEM02128,TXN00705,PROD0153,3,1460.77,5,4163.19
ITEM02129,TXN00706,PROD0219,2,3005.73,5,5710.89
ITEM02130,TXN00706,PROD0245,2,3451.14,15,5866.94
ITEM02131,TXN00706,PROD0094,3,4926.93,15,12563.67
ITEM02132,TXN00707,PROD0314,1,255.28,0,255.28
